




















12/08/17 16:53:04;1502571184467;INJECT;SITL_7;A_1_1_5
12/08/17 16:53:04;1502571184479;DETECT;SITL_7;A_1_1_5
12/08/17 16:53:04;1502571184675;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:53:04;1502571184686;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:53:08;1502571188574;INJECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:08;1502571188731;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:08;1502571188746;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:53:08;1502571188925;INJECT;UAV238YO34;A_1_1_5
12/08/17 16:53:08;1502571188936;DETECT;UAV238YO34;A_1_1_5
12/08/17 16:53:09;1502571189650;INJECT;SITL_8;A_1_1_20
12/08/17 16:53:09;1502571189695;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:53:09;1502571189706;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:53:13;1502571193588;INJECT;UAV374wU42;A_1_1_20
12/08/17 16:53:13;1502571193606;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:13;1502571193619;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:53:14;1502571194353;INJECT;SITL_24;A_1_1_5
12/08/17 16:53:14;1502571194363;DETECT;SITL_24;A_1_1_5
12/08/17 16:53:14;1502571194696;DETECT;SITL_8;A_1_1_20
12/08/17 16:53:14;1502571194714;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:53:14;1502571194724;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:53:18;1502571198592;INJECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:18;1502571198605;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:18;1502571198617;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:53:18;1502571198907;INJECT;UAV238YO34;A_1_1_5
12/08/17 16:53:18;1502571198932;DETECT;UAV238YO34;A_1_1_5
12/08/17 16:53:19;1502571199583;INJECT;SITL_7;A_1_1_5
12/08/17 16:53:19;1502571199592;DETECT;SITL_7;A_1_1_5
12/08/17 16:53:19;1502571199694;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:53:19;1502571199706;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:53:19;1502571199753;DETECT;SITL_8;A_1_1_20
12/08/17 16:53:23;1502571203595;INJECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:23;1502571203595;INJECT;UAV374wU42;A_1_1_20
12/08/17 16:53:23;1502571203609;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:23;1502571203622;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:53:23;1502571203931;INJECT;UAV238YO34;A_1_1_5
12/08/17 16:53:23;1502571203942;DETECT;UAV238YO34;A_1_1_5
12/08/17 16:53:24;1502571204379;INJECT;SITL_24;A_1_1_5
12/08/17 16:53:24;1502571204389;DETECT;SITL_24;A_1_1_5
12/08/17 16:53:24;1502571204715;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:53:24;1502571204727;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:53:28;1502571208603;INJECT;UAV374wU42;A_1_1_20
12/08/17 16:53:28;1502571208603;INJECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:28;1502571208630;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:53:28;1502571208642;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:29;1502571209439;INJECT;SITL_24;A_1_1_5
12/08/17 16:53:29;1502571209449;DETECT;SITL_24;A_1_1_5
12/08/17 16:53:29;1502571209641;INJECT;SITL_7;A_1_1_5
12/08/17 16:53:29;1502571209665;DETECT;SITL_7;A_1_1_5
12/08/17 16:53:29;1502571209698;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:53:29;1502571209711;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:53:33;1502571213605;INJECT;UAV374wU42;A_1_1_20
12/08/17 16:53:33;1502571213605;INJECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:33;1502571213626;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:53:33;1502571213644;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:34;1502571214651;INJECT;SITL_7;A_1_1_5
12/08/17 16:53:34;1502571214676;DETECT;SITL_7;A_1_1_5
12/08/17 16:53:34;1502571214716;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:53:34;1502571214727;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:53:38;1502571218571;INJECT;UAV374wU42;A_1_1_20
12/08/17 16:53:38;1502571218611;INJECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:38;1502571218615;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:53:38;1502571218630;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:39;1502571219436;INJECT;SITL_24;A_1_1_5
12/08/17 16:53:39;1502571219447;DETECT;SITL_24;A_1_1_5
12/08/17 16:53:39;1502571219657;INJECT;SITL_7;A_1_1_5
12/08/17 16:53:39;1502571219667;DETECT;SITL_7;A_1_1_5
12/08/17 16:53:39;1502571219733;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:53:39;1502571219745;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:53:43;1502571223614;INJECT;UAV374wU42;A_1_1_20
12/08/17 16:53:43;1502571223642;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:53:43;1502571223656;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:43;1502571223954;INJECT;UAV238YO34;A_1_1_5
12/08/17 16:53:43;1502571223965;DETECT;UAV238YO34;A_1_1_5
12/08/17 16:53:44;1502571224423;INJECT;SITL_24;A_1_1_5
12/08/17 16:53:44;1502571224434;DETECT;SITL_24;A_1_1_5
12/08/17 16:53:44;1502571224658;INJECT;SITL_7;A_1_1_5
12/08/17 16:53:44;1502571224668;DETECT;SITL_7;A_1_1_5
12/08/17 16:53:44;1502571224718;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:53:44;1502571224730;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:53:48;1502571228618;INJECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:48;1502571228631;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:48;1502571228644;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:53:48;1502571228925;INJECT;UAV238YO34;A_1_1_5
12/08/17 16:53:48;1502571228936;DETECT;UAV238YO34;A_1_1_5
12/08/17 16:53:49;1502571229444;INJECT;SITL_24;A_1_1_5
12/08/17 16:53:49;1502571229454;DETECT;SITL_24;A_1_1_5
12/08/17 16:53:49;1502571229655;INJECT;SITL_7;A_1_1_5
12/08/17 16:53:49;1502571229665;DETECT;SITL_7;A_1_1_5
12/08/17 16:53:49;1502571229737;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:53:49;1502571229757;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:53:53;1502571233622;INJECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:53;1502571233622;INJECT;UAV374wU42;A_1_1_20
12/08/17 16:53:53;1502571233635;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:53;1502571233650;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:53:53;1502571233961;INJECT;UAV238YO34;A_1_1_5
12/08/17 16:53:53;1502571233985;DETECT;UAV238YO34;A_1_1_5
12/08/17 16:53:54;1502571234677;INJECT;SITL_7;A_1_1_5
12/08/17 16:53:54;1502571234687;DETECT;SITL_7;A_1_1_5
12/08/17 16:53:54;1502571234748;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:53:54;1502571234759;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:53:55;1502571235447;DETECT;SITL_34;A_1_1_2
12/08/17 16:53:56;1502571236431;INJECT;SITL_24;A_1_1_5
12/08/17 16:53:56;1502571236442;DETECT;SITL_24;A_1_1_5
12/08/17 16:53:58;1502571238628;INJECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:58;1502571238629;INJECT;UAV374wU42;A_1_1_20
12/08/17 16:53:58;1502571238641;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:53:58;1502571238654;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:53:59;1502571239751;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:53:59;1502571239762;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:54:03;1502571243599;INJECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:03;1502571243599;INJECT;UAV374wU42;A_1_1_20
12/08/17 16:54:03;1502571243626;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:03;1502571243640;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:54:03;1502571243952;INJECT;UAV238YO34;A_1_1_5
12/08/17 16:54:03;1502571243964;DETECT;UAV238YO34;A_1_1_5
12/08/17 16:54:04;1502571244678;INJECT;SITL_7;A_1_1_5
12/08/17 16:54:04;1502571244688;DETECT;SITL_7;A_1_1_5
12/08/17 16:54:04;1502571244754;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:54:04;1502571244765;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:54:08;1502571248635;INJECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:08;1502571248636;INJECT;UAV374wU42;A_1_1_20
12/08/17 16:54:08;1502571248649;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:08;1502571248662;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:54:08;1502571248932;INJECT;UAV238YO34;A_1_1_5
12/08/17 16:54:08;1502571248943;DETECT;UAV238YO34;A_1_1_5
12/08/17 16:54:09;1502571249709;INJECT;SITL_7;A_1_1_5
12/08/17 16:54:09;1502571249719;DETECT;SITL_7;A_1_1_5
12/08/17 16:54:09;1502571249759;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:54:09;1502571249770;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:54:10;1502571250811;DETECT;SITL_35;A_1_1_2
12/08/17 16:54:10;1502571250831;DETECT;SITL_32;A_1_1_2
12/08/17 16:54:11;1502571251439;INJECT;SITL_24;A_1_1_5
12/08/17 16:54:11;1502571251450;DETECT;SITL_24;A_1_1_5
12/08/17 16:54:13;1502571253642;INJECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:13;1502571253642;INJECT;UAV374wU42;A_1_1_20
12/08/17 16:54:13;1502571253654;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:13;1502571253668;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:54:13;1502571253946;INJECT;UAV238YO34;A_1_1_5
12/08/17 16:54:13;1502571253972;DETECT;UAV238YO34;A_1_1_5
12/08/17 16:54:14;1502571254717;INJECT;SITL_7;A_1_1_5
12/08/17 16:54:14;1502571254727;DETECT;SITL_7;A_1_1_5
12/08/17 16:54:14;1502571254762;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:54:14;1502571254774;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:54:16;1502571256451;INJECT;SITL_24;A_1_1_5
12/08/17 16:54:16;1502571256461;DETECT;SITL_24;A_1_1_5
12/08/17 16:54:18;1502571258642;INJECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:18;1502571258643;INJECT;UAV374wU42;A_1_1_20
12/08/17 16:54:18;1502571258656;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:18;1502571258670;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:54:19;1502571259767;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:54:19;1502571259779;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:54:23;1502571263643;INJECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:23;1502571263643;INJECT;UAV374wU42;A_1_1_20
12/08/17 16:54:23;1502571263657;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:23;1502571263671;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:54:24;1502571264714;INJECT;SITL_7;A_1_1_5
12/08/17 16:54:24;1502571264724;DETECT;SITL_7;A_1_1_5
12/08/17 16:54:24;1502571264770;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:54:24;1502571264782;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:54:26;1502571266102;DETECT;SITL_38;A_1_1_2
12/08/17 16:54:26;1502571266114;DETECT;SITL_33;A_1_1_2
12/08/17 16:54:28;1502571268636;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:28;1502571268663;INJECT;UAV374wU42;A_1_1_20
12/08/17 16:54:28;1502571268678;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:54:28;1502571268970;INJECT;UAV238YO34;A_1_1_5
12/08/17 16:54:28;1502571268981;DETECT;UAV238YO34;A_1_1_5
12/08/17 16:54:29;1502571269704;INJECT;SITL_7;A_1_1_5
12/08/17 16:54:29;1502571269729;DETECT;SITL_7;A_1_1_5
12/08/17 16:54:29;1502571269772;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:54:29;1502571269784;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:54:33;1502571273624;INJECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:33;1502571273638;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:33;1502571273665;INJECT;UAV374wU42;A_1_1_20
12/08/17 16:54:33;1502571273694;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:54:34;1502571274706;INJECT;SITL_7;A_1_1_5
12/08/17 16:54:34;1502571274716;DETECT;SITL_7;A_1_1_5
12/08/17 16:54:34;1502571274777;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:54:34;1502571274788;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:54:36;1502571276459;INJECT;SITL_24;A_1_1_5
12/08/17 16:54:36;1502571276470;DETECT;SITL_24;A_1_1_5
12/08/17 16:54:38;1502571278641;INJECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:38;1502571278641;INJECT;UAV374wU42;A_1_1_20
12/08/17 16:54:38;1502571278655;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:38;1502571278669;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:54:38;1502571278963;INJECT;UAV238YO34;A_1_1_5
12/08/17 16:54:38;1502571278975;DETECT;UAV238YO34;A_1_1_5
12/08/17 16:54:39;1502571279781;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:54:39;1502571279793;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:54:41;1502571281137;DETECT;SITL_39;A_1_1_2
12/08/17 16:54:43;1502571283422;DETECT;SITL_14;A_1_1_2
12/08/17 16:54:43;1502571283621;INJECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:43;1502571283635;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:43;1502571283662;INJECT;UAV374wU42;A_1_1_20
12/08/17 16:54:43;1502571283676;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:54:43;1502571283977;INJECT;UAV238YO34;A_1_1_5
12/08/17 16:54:43;1502571283989;DETECT;UAV238YO34;A_1_1_5
12/08/17 16:54:44;1502571284733;INJECT;SITL_7;A_1_1_5
12/08/17 16:54:44;1502571284744;DETECT;SITL_7;A_1_1_5
12/08/17 16:54:44;1502571284783;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:54:44;1502571284810;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:54:48;1502571288638;INJECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:48;1502571288652;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:48;1502571288679;INJECT;UAV374wU42;A_1_1_20
12/08/17 16:54:48;1502571288709;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:54:48;1502571288955;INJECT;UAV238YO34;A_1_1_5
12/08/17 16:54:48;1502571288967;DETECT;UAV238YO34;A_1_1_5
12/08/17 16:54:49;1502571289734;INJECT;SITL_7;A_1_1_5
12/08/17 16:54:49;1502571289745;DETECT;SITL_7;A_1_1_5
12/08/17 16:54:49;1502571289790;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:54:49;1502571289803;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:54:53;1502571293653;INJECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:53;1502571293672;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:53;1502571293687;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:54:53;1502571293978;INJECT;UAV238YO34;A_1_1_5
12/08/17 16:54:53;1502571293990;DETECT;UAV238YO34;A_1_1_5
12/08/17 16:54:54;1502571294798;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:54:54;1502571294826;DETECT;UAV983HA39;A_1_1_5
12/08/17 16:54:58;1502571298657;DETECT;UAV123eZ05;A_1_1_20
12/08/17 16:54:58;1502571298697;DETECT;UAV374wU42;A_1_1_20
12/08/17 16:54:58;1502571298987;INJECT;UAV238YO34;A_1_1_5
12/08/17 16:54:59;1502571299016;DETECT;UAV238YO34;A_1_1_5
12/08/17 16:54:59;1502571299801;INJECT;UAV983HA39;A_1_1_5
12/08/17 16:54:59;1502571299816;DETECT;UAV983HA39;A_1_1_5
